Id,tableId,rowIndex,status_bin,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
4936,f2ebd484-4ec2-4481-907d-17334ca4657f,63,,"July 17, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs.  - Trench crown present and stable. - No erosion or subsidence on tract.  - No noxious weeds identified on tract.  - KP 19+800 pervious woody debris from burn pile. Desired vegetation is establishing in area. Issue resolved.  September 29, 2017 - No noxious weeds were observed.",[0.01866675 0.9813332 ],1,Resolved,0.01866675,0.9813332
4937,f2ebd484-4ec2-4481-907d-17334ca4657f,64,,"July 17, 2017- Treed bog on ROW from KP 20+220 to 20+310 appears to be at full functionality.  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, buck brush, Labrador Tea and mosses. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring. - Wetland exhibiting semi-saturated conditions with as a result of an elevated water table. - Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.",[0.04320857 0.95679146],1,Resolved,0.04320857,0.95679146
4938,f2ebd484-4ec2-4481-907d-17334ca4657f,65,,"July 17, 2017 - Treed fen on ROW from KP 20+400 to 20+570 appears to be at full functionality.  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. - Trench crown present in wetland with sufficient breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content in substrate. - Wetland exhibiting fully saturated conditions due to a surface-level water table. - Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.",[0.04771704 0.9522829 ],1,Resolved,0.047717042,0.9522829
4939,f2ebd484-4ec2-4481-907d-17334ca4657f,66,,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Conifer species (spruce, pine) emerging within the tract.  - Canada thistle (KP 20+620) and perennial sow thistle (KP 20+950 to 21+200) observed, recommend weed control. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - Winter 2016 integrity dig site observed at KP 21+470. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved. July 26, 2017 – Intermittent herbicide application conducted to control Canada thistle (KP 20+620) and perennial sow thistle (KP 20+750 to 21+300).  Issue resolved. September 29, 2017 – Herbicide application conducted to control Canada thistle (KP 20+620 and 20+910) and perennial sow thistle (KP 20+750 to 21+300).  Issue resolved.",[0.07286182 0.92713815],1,Resolved,0.07286182,0.92713815
4940,f2ebd484-4ec2-4481-907d-17334ca4657f,67,,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Conifer species (spruce, pine) emerging within the tract.  - Canada thistle (KP 20+620) and perennial sow thistle (KP 20+950 to 21+200) observed, recommend weed control. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - Winter 2016 integrity dig site observed at KP 21+470. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved. July 26, 2017 – Intermittent herbicide application conducted to control Canada thistle (KP 20+620) and perennial sow thistle (KP 20+750 to 21+300).  Issue resolved. September 29, 2017 – Herbicide application conducted to control Canada thistle (KP 20+620 and 20+910) and perennial sow thistle (KP 20+750 to 21+300).  Issue resolved.",[0.07134277 0.92865723],1,Resolved,0.071342774,0.92865723
4941,f2ebd484-4ec2-4481-907d-17334ca4657f,68,,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Spoil side very well established with maturing vegetation, particularly willows and aspens.   - No noxious weeds were identified in tract. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - No erosion or subsidence identified within tract.  - Line of sight break at KP 21+055 is intact and functioning well.  September 29, 2017 - No noxious weeds were observed.",[0.01367257 0.9863274 ],1,Resolved,0.01367257,0.9863274
4942,f2ebd484-4ec2-4481-907d-17334ca4657f,69,,"July 17, 2017 - Treed bog on ROW from KP 22+100 to 22+290 appears to be at full functionality.  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, buck brush, Labrador Tea and mosses. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring. - Wetland exhibiting semi-saturated conditions with as a result of an elevated water table. - Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.",[0.0396589  0.96034104],1,Resolved,0.0396589,0.96034104
4943,f2ebd484-4ec2-4481-907d-17334ca4657f,70,,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - No noxious weeds were identified in tract.  - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - No erosion or subsidence identified within tract.  September 29, 2017 - No noxious weeds were observed.",[0.00812863 0.99187136],1,Resolved,0.008128628,0.99187136
4944,f2ebd484-4ec2-4481-907d-17334ca4657f,71,,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Spoil side very well established with maturing vegetation, particularly willows and aspens.   - No noxious weeds were identified in tract. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - No erosion or subsidence identified within tract.  September 29, 2017 - No noxious weeds were observed.",[0.0079692  0.99203074],1,Resolved,0.007969202,0.99203074
4945,f2ebd484-4ec2-4481-907d-17334ca4657f,72,,"July 17, 2017 - Treed fen on ROW from KP 23+320 to 23+640 appears to be at full functionality. Wetland terrain is undulating resulting in three varying areas of vegetation composition and hydrological conditions. - KP 23+320 to 23+370 exhibiting high peat conditions with water table slightly below surface. - KP 23+370 to 23+520 exhibiting upslope conditions with low moisture in substrate and hardwood species. - KP 23+520 to 23+640 exhibiting fully saturated conditions with water table level with surface of substrate. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. Peat area exhibiting higher density of Labrador Tea and mosses compared to other portions of wetland. Willows and shrubs are present in higher density on roach in fully saturated portion of wetland. - Trench crown present in wetland and is stable with sufficient breaks to maintain hydrology. Roach is slightly settled in fully saturated portions of wetland but hydrology remains. - Substrate appears stable through alternating moisture retention capabilities and organic content for different portions of wetland. - Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.",[0.03145776 0.9685422 ],1,Resolved,0.03145776,0.9685422
4946,f2ebd484-4ec2-4481-907d-17334ca4657f,73,,"July 17, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs.  - Volunteer pine trees establishing on tract, from off ROW.   - No erosion or subsidence on tract.  - No noxious weeds identified on tract.  September 29, 2017 - No noxious weeds were observed.",[0.01995305 0.9800469 ],1,Resolved,0.019953052,0.9800469
4947,f2ebd484-4ec2-4481-907d-17334ca4657f,74,,"July 18, 2017 - Treed fen on ROW from KP 23+680 to 23+860 appears to be at full functionality. Fen is in the beginning of a transitional zone from upslope hardwood forest to low-lying fen to the south; resulting in drier soils to the north becoming more wet progressing south off ROW; similar to off ROW conditions. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, poplar, pine and shrubs. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through low-moderate moisture holding capacity and uniform vegetation growth throughout wetland. High organic content in substrate on spoil side of ROW leading towards low area of wetland to the south. - Wetland exhibiting dry to semi-saturated conditions progressing south. - Wetland exhibiting good potential for wildlife. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.",[0.0274382 0.9725618],1,Resolved,0.027438195,0.9725618
4948,f2ebd484-4ec2-4481-907d-17334ca4657f,75,,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, willows and aspens. Vetch, common yarrow, clover, and birdsfoot trefoil also identified on tract.  - Trench crown present and stable. Cross drains functioning well no water ponding - No erosion or subsidence on tract.  - KP 23+900 marker post straightened and stabilized, issue resolved. - No noxious weeds identified on track. September 29, 2017 - No noxious weeds were observed.",[0.01275087 0.9872491 ],1,Resolved,0.012750874,0.9872491
4949,f2ebd484-4ec2-4481-907d-17334ca4657f,76,,"July 18, 2017 - Treed bog on ROW from KP 24+080 to 24+130 appears to be at full functionality. Argo rutting identified through wetland; not overall affecting wetland function and will settle over time. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, spruce, pine and mosses. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring. - Wetland exhibiting semi-saturated conditions due to elevated water table existing slightly below substrate surface. - Wetland exhibiting good potential for wildlife; birds observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.",[0.02320457 0.97679543],1,Resolved,0.023204565,0.97679543
4950,f2ebd484-4ec2-4481-907d-17334ca4657f,77,,"July 18, 2017 - Treed fen on ROW from KP 24+370 to 24+810 appears to be at full functionality. Wetland alters from peat-like conditions to saturated conditions at KP 24+600 to 25+800. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, spruce, pine and mosses. Higher density of willows and buck brush observed in saturated portion of wetland. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in exceeding 40cm; mottling occurring. High organic content in saturated portion of wetland as noted through high odour. - Wetland exhibiting semi-saturated to fully saturated conditions due to elevated water table existing slightly below substrate surface and at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.",[0.02482592 0.97517407],1,Resolved,0.02482592,0.97517407
4951,f2ebd484-4ec2-4481-907d-17334ca4657f,78,,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, willows and aspens. Present on tract vetch, common yarrow, clover, birdsfoot trefoil, cattails, reed grass, and broadleaf shrubs.  - No noxious weeds identified on tract. - No erosion or subsidence on tract.  - Trench crown present and stable. With moderate height through tract.  Cross drains functioning well no ponding and good vegetation established.  September 29, 2017 - No noxious weeds were observed.",[0.00852504 0.991475  ],1,Resolved,0.008525044,0.991475
4952,f2ebd484-4ec2-4481-907d-17334ca4657f,79,,"July 18, 2017 - Shrubby fen on ROW from KP 24+810 to 24+930 appears to be at full functionality - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and buck brush. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to elevated water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.",[0.03943875 0.9605612 ],1,Resolved,0.039438747,0.9605612
4953,f2ebd484-4ec2-4481-907d-17334ca4657f,80,,"July 18, 2017 - Shrubby fen on ROW from KP 25+090 to 25+140 appears to be at full functionality. Fen exists on the ROW as the southern edge of a meandering low-lying wetland to the north. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, poplar, shrubs and spruce. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through moderate-high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting wetter conditions progressing to the north. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.",[0.02435396 0.9756461 ],1,Resolved,0.024353962,0.9756461
4954,f2ebd484-4ec2-4481-907d-17334ca4657f,81,,"July 18, 2017 - Shrubby fen on ROW from KP 25+230 to 25+300 appears to be at full functionality. Fen exists on the ROW as the southern edge of a meandering low-lying wetland to the north. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Roach exhibiting higher density of shrubs due to slight elevation. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.",[0.02879074 0.9712092 ],1,Resolved,0.028790737,0.9712092
4955,f2ebd484-4ec2-4481-907d-17334ca4657f,82,,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, birdsfoot trefoil, and broadleaf shrubs. - Cattails, reed grass, and sedges are establishing in low areas.  - Trench crown present and stable.  Cross drains functioning well no ponding on tract.  - KP 25+575 and 25+830 – Perennial sow thistle observed, recommend weed control. July 26, 2017 – KP 25+575 and 25+830 – Herbicide application conducted to control perennial sow thistle.  Issue resolved. September 29, 2017 – KP 25+840 and 25+960 – Herbicide application conducted to control Canada thistle.  Issue resolved. - Effective control of noxious weeds observed on remaining portions of ROW.",[0.05045868 0.94954133],1,Resolved,0.050458685,0.94954133
4956,f2ebd484-4ec2-4481-907d-17334ca4657f,83,,"July 18, 2017 - Shrubby fen on ROW from KP 26+190 to 26+270 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.",[0.04496594 0.95503414],1,Resolved,0.044965938,0.95503414
4957,f2ebd484-4ec2-4481-907d-17334ca4657f,84,,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs.  - Trench crown present and stable. - No erosion or subsidence on tract.  - No noxious weeds identified on tract.  Shrubby Fen - Shrubby Fen on ROW from KP 26+360 to 26+660 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed. September 29, 2017 - No noxious weeds were observed.",[0.01084114 0.9891588 ],1,Resolved,0.010841137,0.9891588
4958,f2ebd484-4ec2-4481-907d-17334ca4657f,85,,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs.  - Volunteer pine trees establishing on tract, from off ROW.   - No erosion or subsidence on tract.  - No noxious weeds identified on tract.  - Cross drains functioning well no ponding and tract and well vegetated.  Shrubby Fen - Shrubby Fen on ROW from KP 27+300 to 27+690 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, willows and sphagnum mosses. Higher density of shrubs on ditch line as a result of slightly elevated roach. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in fen exceeding 40cm; mottling occurring. - Wetland exhibiting semi-saturated conditions due to water table existing slightly below substrate surface. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed. September 29, 2017 – KP 27+915 – Herbicide application conducted to control Canada thistle.  Issue resolved.",[0.01725694 0.982743  ],1,Resolved,0.017256942,0.982743
4959,f2ebd484-4ec2-4481-907d-17334ca4657f,86,,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Conifer species (spruce, pine) emerging within the tract – both planted and volunteer.   - KP 28+240 – Canada thistle observed, recommend weed control. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - Pipeline marker post stabilized at KP 28+150, issue resolved.  July 26, 2017 – KP 28+240 – Herbicide application conducted to control Canada thistle.  Issue resolved. September 29, 2017 – KP 28+050 and 28+240 - Herbicide application conducted to control Canada thistle.  Issue resolved.",[0.07778462 0.9222154 ],1,Resolved,0.07778462,0.9222154
4960,f2ebd484-4ec2-4481-907d-17334ca4657f,87,,"July 18, 2017 - Open water pond on ROW from KP 28+260 to 28+350 appears to be at full functionality. Ponded area is present on north edge of ROW, existing as an ox bow from Werniuk Creek. - Vegetation establishment around perimeter of pond is 80-100% comparable to off ROW control. Good establishment of graminoid, broadleaf and willow species. Submergent and Emergent vegetation establishing within ponded water. - No noxious weeds were observed in wetland. - Trench crown present through upland area of wetland with ponding present to the south. Hydrology has been maintained in wetland. - Substrate appears healthy through uniform growth of vegetation and high organic content. - Ponded areas exhibiting depths greater than 1m. Water quality maintained. - Wetland exhibiting high habitat potential via standing water and microsite habitat opportunity. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation diversity maintained on ROW. No net loss of wetland function was observed.",[0.01291447 0.9870855 ],1,Resolved,0.012914466,0.9870855
4961,f2ebd484-4ec2-4481-907d-17334ca4657f,88,,"July 18, 2017 - Diversion berms and slopes on east and west side of WC2 (28+510) are very well vegetated, stable and showing no signs of erosion. Last year’s silt fence removal from this area had no impact to surrounding vegetation.   - Werniuk Creek (WC2, 28+510) is stable, well vegetated with 80-100% cover. Poplar spruce and willows are emerging on both banks with coir wraps in good condition. High flow level today. Bed appears stable with good cobble distribution.",[0.00935659 0.99064344],1,Resolved,0.009356586,0.99064344
4962,f2ebd484-4ec2-4481-907d-17334ca4657f,89,,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Spoil side very well established with maturing vegetation, particularly willows and aspens.   - No noxious weeds were identified in tract. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - No erosion or subsidence identified within tract.  Shrubby Fen - Shrubby Fen on ROW from KP 28+800 to 28+840 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.  September 29, 2017 - No noxious weeds were observed.",[0.00527165 0.9947284 ],1,Resolved,0.0052716476,0.9947284
4963,f2ebd484-4ec2-4481-907d-17334ca4657f,90,,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - No noxious weeds were identified in tract.  - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.   - No erosion or subsidence identified within tract.  Treed Fen - Treed Fen on ROW from KP 28+890 to 29+040 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions just below substrate layer due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.  September 29, 2017 - No noxious weeds were observed.",[0.00892175 0.9910782 ],1,Resolved,0.008921746,0.9910782
4964,f2ebd484-4ec2-4481-907d-17334ca4657f,91,,"July 18, 2017 - Shrubby fen on ROW from KP 29+360 to 29+470 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, mosses and willows. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. Peat existing intermittently throughout wetland where surface water not at ground level. - Wetland exhibiting fully to semi-saturated conditions just below substrate layer due to an elevated water table. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.",[0.0295206  0.97047937],1,Resolved,0.029520601,0.97047937
4965,f2ebd484-4ec2-4481-907d-17334ca4657f,92,,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Spoil side very well established with maturing vegetation, particularly willows and aspens.   - No noxious weeds were identified in tract. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - No erosion or subsidence identified within tract.  July 18, 2017 BBurns  Treed Fen - Treed Fen on ROW from KP 29+670 to 30+370 appears to be at full functionality. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. - Wetland exhibiting fully saturated conditions due to water table existing at ground level. - Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed. September 29, 2017 -s No noxious weeds were observed.",[0.01203928 0.98796064],1,Resolved,0.012039282,0.98796064
4966,f2ebd484-4ec2-4481-907d-17334ca4657f,93,,"July 19, 2017 - Unnamed Tributary to Werniuk Creek (WC3, 30+750) is stable, well vegetated with 80-100% cover. Poplar, spruce, and willows are emerging on both banks. Coir wraps in good condition. Considerable flow level. Bed appears stable with good cobble distribution. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",[0.00562472 0.99437535],1,Resolved,0.0056247157,0.99437535
4967,f2ebd484-4ec2-4481-907d-17334ca4657f,94,,"July 19, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.  - Conifer species (spruce, pine) emerging within the tract – both planted and volunteer.   - No noxious weeds were identified in tract. - Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.  - Winter 2016 integrity dig site observed at KP 31+240. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved. - No erosion or subsidence identified within tract.   September 29, 2017 - No noxious weeds were observed. July 19, 2017 - Treed bog on ROW from KP 30+940 to 31+050 appears to be at full functionality. Bog exists as a localized low-lying area in comparison to the surrounding hardwood upslope forest. - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, aspen, pine and broadleaf shrubs. - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained. - Substrate appears stable through low-moderate moisture holding capacity and uniform vegetation growth throughout wetland. Low-moderate organic content in surface layer of substrate; peat, although minimal, was identified in wetland. - Wetland exhibiting low saturation conditions. - Wetland exhibiting good potential for wildlife. - No subsidence or erosion was observed in wetland. - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to emerge onto ROW over time as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.",[0.01115175 0.9888482 ],1,Resolved,0.011151752,0.9888482
