tableId,rowIndex,rowCounter,status_txt
f2ebd484-4ec2-4481-907d-17334ca4657f,61,2,- Trench crown present and stable.
f2ebd484-4ec2-4481-907d-17334ca4657f,61,3,- Cross drains functioning well no ponding on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,61,4,"September 29, 2017 – KP 19+020 – Herbicide application conducted to control Canada thistle. Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,62,1,"July 17, 2017 - Treed bog on ROW from KP 19+700 to 19+720 appears to be at full functionality. ROW is the beginning of the transitional zone from deciduous upland to bog wetland habitat extending to the south."
f2ebd484-4ec2-4481-907d-17334ca4657f,62,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, broadleaf shrubs, willows and aspen. Black spruce emerging onto southern edge of ROW."
f2ebd484-4ec2-4481-907d-17334ca4657f,62,3,- Trench crown present in wetland and appears stable.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,4,- Substrate appears stable exhibiting low moisture holding capacity on work side of ROW and moderate moisture holding capacity on spoil side of ROW. Low organic content in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,5,- Wetland exhibiting drier conditions becoming more wet moving south.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,6,- Wetland exhibiting drier conditions becoming more wet moving south.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,7,more  - Wetland exhibiting good potential for wildlife with sufficient vegetation cover.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,8,more  - No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,62,9,more  - Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,63,1,"July 17, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,63,2,- Trench crown present and stable.
f2ebd484-4ec2-4481-907d-17334ca4657f,63,3,- No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,63,4,- No noxious weeds identified on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,63,5,- KP 19+800 pervious woody debris from burn pile. Desired vegetation is establishing in area. Issue resolved.
f2ebd484-4ec2-4481-907d-17334ca4657f,63,6,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,64,1,"July 17, 2017- Treed bog on ROW from KP 20+220 to 20+310 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,64,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, buck brush, Labrador Tea and mosses."
f2ebd484-4ec2-4481-907d-17334ca4657f,64,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,64,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring.
f2ebd484-4ec2-4481-907d-17334ca4657f,64,5,- Wetland exhibiting semi-saturated conditions with as a result of an elevated water table.
f2ebd484-4ec2-4481-907d-17334ca4657f,64,6,- Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat.
f2ebd484-4ec2-4481-907d-17334ca4657f,64,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,64,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,1,"July 17, 2017 - Treed fen on ROW from KP 20+400 to 20+570 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,65,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows."
f2ebd484-4ec2-4481-907d-17334ca4657f,65,3,- Trench crown present in wetland with sufficient breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,5,- Wetland exhibiting fully saturated conditions due to a surface-level water table.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,6,- Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,65,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,66,1,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,66,2,"- Conifer species (spruce, pine) emerging within the tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,66,3,"- Canada thistle (KP 20+620) and perennial sow thistle (KP 20+950 to 21+200) observed, recommend weed control."
f2ebd484-4ec2-4481-907d-17334ca4657f,66,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,66,5,"- Winter 2016 integrity dig site observed at KP 21+470. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,66,6,"July 26, 2017 – Intermittent herbicide application conducted to control Canada thistle (KP 20+620) and perennial sow thistle (KP 20+750 to 21+300). Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,66,7,"September 29, 2017 – Herbicide application conducted to control Canada thistle (KP 20+620 and 20+910) and perennial sow thistle (KP 20+750 to 21+300). Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,1,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,2,"- Conifer species (spruce, pine) emerging within the tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,3,"- Canada thistle (KP 20+620) and perennial sow thistle (KP 20+950 to 21+200) observed, recommend weed control."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,67,5,"- Winter 2016 integrity dig site observed at KP 21+470. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,6,"July 26, 2017 – Intermittent herbicide application conducted to control Canada thistle (KP 20+620) and perennial sow thistle (KP 20+750 to 21+300). Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,67,7,"September 29, 2017 – Herbicide application conducted to control Canada thistle (KP 20+620 and 20+910) and perennial sow thistle (KP 20+750 to 21+300). Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,68,1,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,68,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens."
f2ebd484-4ec2-4481-907d-17334ca4657f,68,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,68,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,68,5,- No erosion or subsidence identified within tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,68,6,- Line of sight break at KP 21+055 is intact and functioning well.
f2ebd484-4ec2-4481-907d-17334ca4657f,68,7,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,69,1,"July 17, 2017 - Treed bog on ROW from KP 22+100 to 22+290 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,69,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, buck brush, Labrador Tea and mosses."
f2ebd484-4ec2-4481-907d-17334ca4657f,69,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,69,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring.
f2ebd484-4ec2-4481-907d-17334ca4657f,69,5,- Wetland exhibiting semi-saturated conditions with as a result of an elevated water table.
f2ebd484-4ec2-4481-907d-17334ca4657f,69,6,- Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat.
f2ebd484-4ec2-4481-907d-17334ca4657f,69,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,69,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,70,1,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,70,2,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,70,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,70,4,- No erosion or subsidence identified within tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,70,5,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,71,1,"July 17, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,71,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens."
f2ebd484-4ec2-4481-907d-17334ca4657f,71,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,71,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,71,5,- No erosion or subsidence identified within tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,71,6,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,72,1,"July 17, 2017 - Treed fen on ROW from KP 23+320 to 23+640 appears to be at full functionality. Wetland terrain is undulating resulting in three varying areas of vegetation composition and hydrological conditions."
f2ebd484-4ec2-4481-907d-17334ca4657f,72,2,- KP 23+320 to 23+370 exhibiting high peat conditions with water table slightly below surface.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,3,- KP 23+370 to 23+520 exhibiting upslope conditions with low moisture in substrate and hardwood species.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,4,- KP 23+520 to 23+640 exhibiting fully saturated conditions with water table level with surface of substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows. Peat area exhibiting higher density of Labrador Tea and mosses compared to other portions of wetland. Willows and shrubs are present in higher density on roach in fully saturated portion of wetland."
f2ebd484-4ec2-4481-907d-17334ca4657f,72,6,- Trench crown present in wetland and is stable with sufficient breaks to maintain hydrology. Roach is slightly settled in fully saturated portions of wetland but hydrology remains.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,7,- Substrate appears stable through alternating moisture retention capabilities and organic content for different portions of wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,8,- Wetland exhibiting good potential for wildlife; birds observed using wetland as habitat.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,9,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,72,10,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,73,1,"July 17, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,73,2,"- Volunteer pine trees establishing on tract, from off ROW."
f2ebd484-4ec2-4481-907d-17334ca4657f,73,3,- No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,73,4,- No noxious weeds identified on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,73,5,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,74,1,"July 18, 2017 - Treed fen on ROW from KP 23+680 to 23+860 appears to be at full functionality. Fen is in the beginning of a transitional zone from upslope hardwood forest to low-lying fen to the south; resulting in drier soils to the north becoming more wet progressing south off ROW; similar to off ROW conditions."
f2ebd484-4ec2-4481-907d-17334ca4657f,74,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, poplar, pine and shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,74,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,74,4,- Substrate appears stable through low-moderate moisture holding capacity and uniform vegetation growth throughout wetland. High organic content in substrate on spoil side of ROW leading towards low area of wetland to the south.
f2ebd484-4ec2-4481-907d-17334ca4657f,74,5,- Wetland exhibiting dry to semi-saturated conditions progressing south.
f2ebd484-4ec2-4481-907d-17334ca4657f,74,6,- Wetland exhibiting good potential for wildlife.
f2ebd484-4ec2-4481-907d-17334ca4657f,74,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,74,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,75,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, willows and aspens. Vetch, common yarrow, clover, and birdsfoot trefoil also identified on tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,75,2,- Trench crown present and stable. Cross drains functioning well no water ponding - No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,75,3,"- KP 23+900 marker post straightened and stabilized, issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,75,4,- No noxious weeds identified on track.
f2ebd484-4ec2-4481-907d-17334ca4657f,75,5,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,76,1,"July 18, 2017 - Treed bog on ROW from KP 24+080 to 24+130 appears to be at full functionality. Argo rutting identified through wetland; not overall affecting wetland function and will settle over time."
f2ebd484-4ec2-4481-907d-17334ca4657f,76,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, spruce, pine and mosses."
f2ebd484-4ec2-4481-907d-17334ca4657f,76,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,76,4,- Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in bog exceeding 40cm; mottling occurring.
f2ebd484-4ec2-4481-907d-17334ca4657f,76,5,- Wetland exhibiting semi-saturated conditions due to elevated water table existing slightly below substrate surface.
f2ebd484-4ec2-4481-907d-17334ca4657f,76,6,- Wetland exhibiting good potential for wildlife; birds observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,76,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,76,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,1,"July 18, 2017 - Treed fen on ROW from KP 24+370 to 24+810 appears to be at full functionality. Wetland alters from peat-like conditions to saturated conditions at KP 24+600 to 25+800."
f2ebd484-4ec2-4481-907d-17334ca4657f,77,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, Labrador Tea, spruce, pine and mosses. Higher density of willows and buck brush observed in saturated portion of wetland."
f2ebd484-4ec2-4481-907d-17334ca4657f,77,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,4,- Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in exceeding 40cm; mottling occurring. High organic content in saturated portion of wetland as noted through high odour.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,5,- Wetland exhibiting semi-saturated to fully saturated conditions due to elevated water table existing slightly below substrate surface and at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,77,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,78,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, willows and aspens. Present on tract vetch, common yarrow, clover, birdsfoot trefoil, cattails, reed grass, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,78,2,- No noxious weeds identified on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,78,3,- No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,78,4,- Trench crown present and stable. With moderate height through tract. Cross drains functioning well no ponding and good vegetation established.
f2ebd484-4ec2-4481-907d-17334ca4657f,78,5,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,79,1,"July 18, 2017 - Shrubby fen on ROW from KP 24+810 to 24+930 appears to be at full functionality - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows and buck brush."
f2ebd484-4ec2-4481-907d-17334ca4657f,79,2,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,79,3,- Substrate appears stable through very high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,79,4,- Wetland exhibiting fully saturated conditions due to elevated water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,79,5,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,79,6,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,79,7,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,1,"July 18, 2017 - Shrubby fen on ROW from KP 25+090 to 25+140 appears to be at full functionality. Fen exists on the ROW as the southern edge of a meandering low-lying wetland to the north."
f2ebd484-4ec2-4481-907d-17334ca4657f,80,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, poplar, shrubs and spruce."
f2ebd484-4ec2-4481-907d-17334ca4657f,80,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,4,- Substrate appears stable through moderate-high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,5,- Wetland exhibiting wetter conditions progressing to the north.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,80,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,1,"July 18, 2017 - Shrubby fen on ROW from KP 25+230 to 25+300 appears to be at full functionality. Fen exists on the ROW as the southern edge of a meandering low-lying wetland to the north."
f2ebd484-4ec2-4481-907d-17334ca4657f,81,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows. Roach exhibiting higher density of shrubs due to slight elevation.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,5,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,81,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,82,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, birdsfoot trefoil, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,82,2,"- Cattails, reed grass, and sedges are establishing in low areas."
f2ebd484-4ec2-4481-907d-17334ca4657f,82,3,- Trench crown present and stable. Cross drains functioning well no ponding on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,82,4,"- KP 25+575 and 25+830 – Perennial sow thistle observed, recommend weed control."
f2ebd484-4ec2-4481-907d-17334ca4657f,82,5,"July 26, 2017 – KP 25+575 and 25+830 – Herbicide application conducted to control perennial sow thistle. Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,82,6,"September 29, 2017 – KP 25+840 and 25+960 – Herbicide application conducted to control Canada thistle. Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,82,7,"September 29, 2017  - Effective control of noxious weeds observed on remaining portions of ROW."
f2ebd484-4ec2-4481-907d-17334ca4657f,83,1,"July 18, 2017 - Shrubby fen on ROW from KP 26+190 to 26+270 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,83,2,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,83,3,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,83,4,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,83,5,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,83,6,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,83,7,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Present on tract common yarrow, clover, cattails, reed grass, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,84,2,- Trench crown present and stable.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,3,- No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,4,- No noxious weeds identified on tract. Shrubby Fen - Shrubby Fen on ROW from KP 26+360 to 26+660 appears to be at full functionality.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows."
f2ebd484-4ec2-4481-907d-17334ca4657f,84,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,8,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,10,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,84,12,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,85,1,"July 18, 2017 - Vegetation cover on the ROW is 80- 100% compared to the off-ROW control. Predominantly grasses, vetch, willows and aspens. Identified on tract common yarrow, clover, and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,85,2,"- Volunteer pine trees establishing on tract, from off ROW."
f2ebd484-4ec2-4481-907d-17334ca4657f,85,3,- No erosion or subsidence on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,4,- No noxious weeds identified on tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,5,- Cross drains functioning well no ponding and tract and well vegetated. Shrubby Fen - Shrubby Fen on ROW from KP 27+300 to 27+690 appears to be at full functionality.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, willows and sphagnum mosses. Higher density of shrubs on ditch line as a result of slightly elevated roach."
f2ebd484-4ec2-4481-907d-17334ca4657f,85,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. Peat depth in fen exceeding 40cm; mottling occurring.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,9,- Wetland exhibiting semi-saturated conditions due to water table existing slightly below substrate surface.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,11,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,85,13,"September 29, 2017 – KP 27+915 – Herbicide application conducted to control Canada thistle. Issue resolved."
