tableId,rowIndex,status_bin,status_txt,status,status_code
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,354,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,355,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,356,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,357,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,358,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,359,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,360,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,361,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,362,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,363,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,364,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,365,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,367,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,368,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,369,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,370,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,371,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,372,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,373,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,374,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,375,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,376,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,377,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,378,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,379,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,380,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,381,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,382,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,383,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,384,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,385,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,386,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,387,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,388,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,389,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,390,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,391,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,392,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,393,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,394,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,395,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,396,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,397,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,398,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,399,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,400,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,401,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,402,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,403,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,404,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,405,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,406,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,407,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,408,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,409,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,410,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,411,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,412,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,413,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,414,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,415,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,416,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,417,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,418,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,419,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,420,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,421,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,422,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,423,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,424,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,425,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,426,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,427,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,428,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,429,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,430,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,431,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,432,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,433,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,434,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,435,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,436,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,437,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,438,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,439,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,440,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,441,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,442,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,443,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,444,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,445,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,446,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,447,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,448,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,449,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,450,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,451,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,452,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,453,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,454,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,455,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,456,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,457,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,458,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,459,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,460,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,461,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,462,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,463,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,464,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,465,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,466,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,467,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,468,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,470,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,471,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,472,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,473,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,474,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,475,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,476,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,477,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,478,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,479,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,480,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,481,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,482,REPAIR,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,483,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,484,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,485,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,486,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,487,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,488,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,489,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,490,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,491,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,492,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,493,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,494,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,499,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,500,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,501,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,502,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,503,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,504,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,505,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,506,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,507,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,508,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,509,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,510,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,511,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,512,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,513,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,514,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,515,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,516,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,517,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,518,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,519,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,520,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,521,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,524,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,525,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,526,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,527,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,528,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,529,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,530,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,531,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,532,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,533,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,534,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,535,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,536,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,537,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,538,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,539,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,540,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,541,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,542,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,543,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,544,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,545,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,546,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,547,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,549,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,550,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,551,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,552,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,553,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,554,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,555,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,556,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,557,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,558,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,559,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,561,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,562,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,563,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,564,REPAIR,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,565,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,566,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,567,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,568,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,569,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,570,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,571,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,572,RESOLVED,‐‐‐,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,573,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,575,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,576,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,577,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,578,REPAIR,Repair,Unresolved,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,579,REPAIR,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,580,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,581,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,582,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,583,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,584,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,585,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,586,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,587,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,588,RESOLVED,Resolved,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,590,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,591,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,592,RESOLVED,No Further Action Recommended.,Resolved,1
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,593,RESOLVED,Resolved,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,1,Unresolved,Monitor plant growth in 2018; limited establishment is consistent with Year 1 regrowth. Repair sediment fencing. Monitor in 2018 and control weeds.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,2,Unresolved,Monitor in subsequent assessments.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,3,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,4,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,5,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,6,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,7,Unresolved,Remove rig matting if associated with the construction of this pipeline.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,8,Unresolved,Remove rig matting in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,9,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,10,Unresolved,Repair erosion and monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,11,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,12,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,13,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,14,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,15,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,16,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,17,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,18,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,19,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,20,No issue,Monitor in 2018.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,21,Resolved,None.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,22,Hand-picked and disposed of plants; weed issue resolved,Monitor in 2018 and control weeds as necessary.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,23,No issue,Monitor in 2018.,Resolved,1
4274c27b-ab24-4b6e-b72d-2c52e276758f,24,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,25,Unresolved,Monitor in 2018. Land use not affected.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,26,Unresolved,Repair sign posts and monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,27,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,28,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,29,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,30,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,31,Unresolved,"Repair erosion and cross drain, monitor in 2018.",Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,32,Unresolved,Monitor in 2018.,Unresolved,0
4274c27b-ab24-4b6e-b72d-2c52e276758f,33,Unresolved,Monitor in 2018. Limited establishment is consistent with Year 1 regrowth.,Unresolved,0
